timestamp,open,high,low,close,volume,bid_volume,ask_volume,delta
1764301680000,91106.4,91130.1,91102.1,91102.2,42.801,"[3.7789999999999986, 1.2469999999999997, 2.0789999999999984, 10.058000000000007, 7.152999999999999]","[3.350999999999995, 2.2949999999999995, 3.040999999999998, 3.4629999999999974, 6.334999999999997]",-5.831000000000017
1764301860000,91102.1,91149.3,91102.1,91149.2,50.313,"[4.337999999999992, 2.2209999999999988, 4.761999999999998, 0.8520000000000001, 3.1779999999999986]","[5.835999999999992, 5.362999999999996, 14.607000000000022, 4.4549999999999965, 4.700999999999998]",19.611000000000026
1764302040000,91149.2,91200.1,91130.0,91180.9,97.877,"[2.832999999999994, 5.298999999999997, 0.4720000000000001, 7.2869999999999955, 4.434999999999994]","[3.340999999999998, 9.185999999999995, 11.155000000000008, 39.35100000000004, 14.517999999999999]",57.225000000000065
1764302220000,91181.0,91181.0,91156.8,91168.0,40.789,"[4.863999999999999, 6.520999999999999, 4.697999999999995, 5.8790000000000004, 2.271999999999999]","[4.208999999999993, 8.183000000000002, 2.805999999999998, 0.7960000000000002, 0.561]",-7.6789999999999985
1764302400000,91168.0,91168.0,91084.5,91109.1,96.712,"[36.350000000000044, 7.791999999999997, 12.316000000000017, 3.092999999999998, 11.617000000000004]","[5.8539999999999965, 1.3539999999999999, 1.792, 7.532000000000001, 9.012000000000004]",-45.624000000000066
1764302580000,91109.1,91135.7,91086.2,91134.1,66.028,"[9.266, 6.111999999999992, 25.349000000000007, 1.761, 2.342999999999999]","[4.998999999999995, 5.583999999999994, 6.579999999999995, 3.0609999999999986, 0.9610000000000003]",-23.646000000000022
1764302760000,91134.1,91181.2,91130.8,91181.2,59.095,"[16.158000000000005, 11.50300000000002, 0.002, 0.648, 1.2169999999999999]","[14.971000000000005, 6.385999999999996, 0.8000000000000002, 4.317999999999999, 3.0899999999999985]",0.03699999999997772
1764302940000,91181.1,91360.1,91171.2,91284.9,408.32,"[6.092999999999994, 1.0490000000000002, 6.1739999999999995, 124.73099999999985, 55.7730000000001]","[16.176000000000016, 15.233999999999996, 44.84200000000008, 70.83400000000003, 65.28900000000016]",18.55500000000032
1764303120000,91284.8,91328.7,91279.7,91315.8,135.726,"[4.9269999999999925, 12.432000000000006, 16.52300000000001, 8.765999999999998, 5.590999999999997]","[13.620000000000013, 13.830000000000014, 14.409000000000031, 35.638000000000005, 10.028]",39.28600000000008
1764303300000,91315.8,91397.6,91284.1,91347.3,226.944,"[7.260999999999994, 33.440999999999995, 10.096999999999998, 19.225000000000026, 11.335000000000012]","[5.537999999999992, 18.797000000000033, 32.19300000000001, 38.91000000000004, 45.44300000000002]",59.52200000000006
1764303480000,91347.3,91347.4,91255.7,91271.3,99.564,"[24.99200000000001, 8.129999999999997, 4.182999999999997, 8.448999999999996, 9.124000000000002]","[7.468999999999992, 4.039999999999999, 2.039, 6.399999999999997, 19.125]",-15.805000000000021
1764303660000,91271.4,91326.4,91263.5,91314.9,55.31,"[4.826999999999996, 9.883999999999997, 6.577999999999996, 3.685, 4.457999999999997]","[6.017999999999994, 6.215999999999993, 5.724999999999992, 3.828999999999996, 3.837999999999996]",-3.806000000000008
1764303840000,91314.9,91356.5,91294.0,91348.1,56.777,"[5.785999999999996, 10.564, 0, 0.003, 13.449000000000023]","[10.086000000000011, 6.261999999999999, 0.8870000000000002, 0.9430000000000004, 8.796999999999999]",-2.827000000000009
1764304020000,91348.0,91371.2,91345.8,91368.0,61.983,"[7.178999999999991, 1.9289999999999983, 6.230999999999999, 11.326999999999995, 3.7399999999999967]","[7.7749999999999915, 1.2709999999999984, 7.6589999999999945, 9.915000000000004, 4.956999999999998]",1.17100000000001
1764304200000,91368.0,91422.0,91326.2,91395.2,197.766,"[7.525999999999995, 24.192000000000004, 9.230999999999998, 15.78700000000001, 15.175000000000026]","[35.14200000000012, 13.04200000000002, 5.7229999999999945, 36.73600000000003, 35.211999999999996]",53.94400000000013
1764304380000,91395.2,91450.0,91367.5,91440.8,226.462,"[11.546000000000024, 14.849000000000022, 5.3549999999999915, 12.325000000000006, 22.350000000000023]","[20.579999999999973, 13.890000000000024, 26.03799999999999, 24.558999999999994, 74.30999999999995]",92.95199999999986
1764304560000,91440.7,91440.7,91330.0,91393.3,123.294,"[11.281, 21.051000000000027, 20.419000000000004, 9.406000000000004, 12.220000000000006]","[14.229000000000019, 22.676999999999985, 10.048999999999998, 0.5420000000000001, 1.416]",-25.464000000000034
1764304740000,91393.3,91431.6,91369.9,91405.0,81.918,"[3.1849999999999965, 7.973999999999994, 21.776999999999987, 1.6359999999999981, 8.760000000000002]","[2.6939999999999977, 11.128000000000013, 15.075000000000035, 2.7759999999999976, 6.912999999999993]",-4.745999999999945
1764304920000,91404.9,91430.7,91403.2,91408.7,66.7,"[6.864999999999996, 2.0629999999999984, 4.537999999999992, 6.053999999999994, 28.531999999999986]","[1.679999999999999, 2.568999999999998, 4.410999999999996, 2.2029999999999976, 7.784999999999993]",-29.403999999999982
1764305100000,91408.7,91445.0,91390.0,91397.7,106.28,"[10.663999999999996, 13.588000000000005, 5.901999999999992, 9.849000000000002, 9.517000000000008]","[6.564999999999998, 11.643000000000006, 7.158999999999996, 19.316999999999997, 12.075999999999993]",7.239999999999981
1764305280000,91397.7,91412.0,91373.8,91412.0,86.462,"[9.421000000000001, 1.459, 4.662, 12.402000000000015, 22.174000000000007]","[5.107999999999998, 0.5120000000000001, 4.313, 14.333000000000006, 11.88200000000001]",-13.970000000000006
1764305460000,91412.0,91427.9,91394.3,91421.4,73.766,"[6.798999999999996, 4.806999999999997, 12.686000000000005, 6.695999999999999, 9.177999999999999]","[3.751999999999998, 9.606000000000005, 10.618, 9.014, 0.6100000000000002]",-6.565999999999988
1764305640000,91421.3,91428.9,91397.4,91417.5,50.796,"[8.111999999999997, 6.763999999999995, 0.16800000000000004, 11.188999999999993, 3.9729999999999985]","[7.294999999999997, 2.267999999999998, 0.4600000000000001, 8.304999999999996, 2.2619999999999982]",-9.615999999999993
1764305820000,91417.5,91432.4,91381.4,91381.4,67.491,"[2.0789999999999997, 22.339, 8.174999999999992, 2.468999999999995, 15.600999999999999]","[1.212, 0.9750000000000001, 5.805999999999995, 2.4659999999999993, 6.368999999999996]",-33.834999999999994
1764306000000,91381.5,91385.4,91288.5,91327.5,181.657,"[21.512000000000008, 10.346, 78.10700000000011, 17.788000000000004, 14.51500000000001]","[9.046000000000003, 8.779000000000002, 15.06900000000003, 0.6990000000000001, 5.754]",-102.9210000000001
1764306180000,91327.6,91331.5,91258.9,91311.2,120.134,"[19.304000000000016, 39.389000000000046, 3.038, 11.379000000000012, 9.556999999999997]","[6.331999999999999, 11.064000000000014, 5.904999999999994, 11.912, 2.2539999999999996]",-45.20000000000007
1764306360000,91311.2,91370.0,91271.8,91370.0,118.821,"[12.438000000000006, 26.881999999999984, 15.337000000000012, 2.521999999999998, 1.563]","[21.36099999999999, 16.83899999999999, 4.806999999999994, 10.211999999999994, 6.859999999999995]",1.3369999999999607
1764306540000,91369.9,91495.0,91369.9,91482.7,210.992,"[2.206, 0.6490000000000002, 18.029000000000003, 42.192000000000014, 24.063000000000024]","[22.438000000000017, 12.133000000000028, 12.183000000000005, 53.75600000000017, 23.21699999999999]",36.588000000000164
1764306720000,91482.7,91532.1,91436.3,91459.2,221.387,"[32.929999999999986, 10.282000000000009, 5.564999999999996, 43.436000000000035, 17.498999999999985]","[20.772000000000006, 13.093000000000012, 5.8089999999999975, 38.444000000000024, 33.53799999999998]",1.9440000000000168
1764306900000,91459.2,91540.1,91414.0,91496.2,143.892,"[12.023000000000025, 4.632999999999993, 9.56800000000001, 7.6969999999999965, 8.111000000000004]","[14.044000000000016, 3.9499999999999886, 27.702999999999978, 29.344999999999995, 26.591999999999985]",59.60199999999995
1764307080000,91496.3,91496.3,91391.6,91418.6,112.029,"[25.14099999999999, 16.235, 6.398999999999995, 9.774999999999997, 24.842999999999982]","[7.207999999999993, 12.541000000000016, 1.185, 1.0579999999999998, 7.64399999999999]",-52.75699999999998
1764307260000,91418.7,91492.7,91394.3,91418.6,143.605,"[9.658000000000001, 16.900000000000002, 8.116999999999997, 9.267000000000001, 25.643000000000022]","[29.328000000000007, 26.34099999999998, 5.756999999999994, 3.3849999999999976, 7.444999999999991]",2.6709999999999354
1764307440000,91418.5,91446.6,91413.8,91446.5,63.538,"[1.5090000000000003, 10.72, 3.2459999999999987, 9.616000000000007, 7.695999999999998]","[6.051999999999996, 5.225999999999994, 9.418000000000008, 2.1789999999999967, 7.875999999999997]",-2.0360000000000156
1764307620000,91446.5,91499.0,91430.0,91481.7,117.751,"[5.428999999999997, 3.1209999999999978, 0, 19.28399999999998, 16.911000000000012]","[5.587999999999997, 9.282, 3.563999999999998, 44.32400000000002, 10.206000000000001]",28.219000000000023
1764307800000,91481.8,91562.9,91423.1,91453.7,260.878,"[38.67200000000006, 18.303999999999995, 42.672000000000146, 14.855000000000008, 31.367999999999984]","[28.041999999999927, 13.551000000000018, 30.984999999999996, 8.819999999999995, 33.124]",-31.349000000000245
1764307980000,91453.6,91488.6,91451.5,91466.0,63.454,"[0.6910000000000001, 9.234, 8.961999999999994, 13.566000000000006, 2.5549999999999997]","[4.786999999999996, 2.4089999999999976, 7.959999999999993, 11.41400000000001, 1.4060000000000004]",-7.032000000000004
1764308160000,91466.0,91506.7,91460.9,91469.9,52.004,"[2.3729999999999976, 4.346999999999992, 5.391999999999993, 6.1709999999999985, 7.711999999999996]","[3.0979999999999954, 5.178999999999996, 8.150999999999993, 3.298999999999998, 6.260999999999998]",-0.006999999999997897
1764308340000,91469.8,91509.2,91445.7,91445.7,117.126,"[8.360999999999999, 12.208999999999998, 12.567000000000004, 11.440000000000005, 15.965000000000007]","[0.2780000000000001, 4.380999999999998, 14.111000000000002, 17.978999999999996, 15.886000000000008]",-7.907000000000011
1764308520000,91445.7,91530.5,91425.0,91523.3,141.154,"[12.960000000000003, 1.7749999999999997, 5.579999999999995, 13.259000000000011, 20.187999999999995]","[21.098999999999997, 7.691999999999998, 10.634000000000016, 24.667999999999992, 23.299]",33.62999999999999
1764308700000,91523.4,91557.8,91509.6,91557.7,116.686,"[6.141999999999996, 7.017999999999996, 12.149000000000008, 10.402000000000006, 11.970000000000006]","[4.556999999999997, 11.961000000000027, 21.465000000000003, 18.281999999999993, 12.601]",21.185000000000002
1764308880000,91557.8,91632.8,91557.7,91614.3,273.051,"[20.636999999999983, 21.37900000000002, 15.291000000000022, 11.958000000000004, 15.249000000000013]","[34.53500000000002, 22.982000000000006, 74.33100000000016, 35.30300000000008, 21.092000000000013]",103.72900000000024
1764309060000,91614.3,91665.2,91602.8,91650.0,514.03,"[16.127, 1.256, 4.841999999999993, 132.82999999999961, 47.06500000000008]","[19.09999999999998, 16.237999999999996, 35.785, 156.72599999999971, 84.00799999999991]",109.73699999999994
1764309240000,91650.0,91690.0,91623.6,91623.6,362.761,"[25.75699999999999, 94.21299999999998, 11.133, 2.869999999999999, 15.185000000000011]","[8.688999999999998, 130.4869999999997, 12.951000000000015, 27.04599999999999, 27.523000000000003]",57.53799999999973
